usingWebGL,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,signatures_friend,signatures_foe,band_ranges_top,band_ranges_bottom,formitemText,formtype,formundefined,formitemWidth,formindex,formresponse,formrt,key_resp_2.keys,key_resp_2.rt,tute_resp.keys,tute_resp.rt,tutorial.thisRepN,tutorial.thisTrialN,tutorial.thisN,tutorial.thisIndex,tutorial.ran,key_resp_4.keys,key_resp_4.rt,key_resp.keys,key_resp.corr,lines_presented,is_signal_presented,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,vessel,active_band,lines,is_signal,supported_pos,catch_trial,key_resp.rt,debrief_formindex,debrief_formitemText,debrief_formtype,debrief_formitemWidth,debrief_formresponse,debrief_formrt,phases.thisRepN,phases.thisTrialN,phases.thisN,phases.thisIndex,phases.ran,phases.order,phase,key_resp_3.keys,trustitemText,trusttype,trustitemWidth,trustindex,trustresponse,trustrt,support_status.thisRepN,support_status.thisTrialN,support_status.thisN,support_status.thisIndex,support_status.ran,support_status.order,key_resp_5.keys,globalClockTime,userAgent,manualCondition
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.322"",""0.242"",""0.881"",""0.957""]","[1,0,1,1]",0,38,38,38,1,0,0,,,0,FALSE,0.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.357"",""0.162"",""0.672"",""0.768""]","[0,1,1,1]",0,39,39,39,1,1,1,,,0,FALSE,1.5595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.029"",""0.407"",""0.557"",""0.267""]","[1,1,1,0]",0,40,40,40,1,1,0,,,0,FALSE,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.708"",""0.407"",""0.557"",""0.822""]","[0,1,1,1]",0,41,41,41,1,1,0,,,0,FALSE,0.8211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.198"",""0.471"",""0.621"",""0.708""]","[1,1,1,0]",0,42,42,42,1,0,1,,,0,FALSE,1.6286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.103"",""0.261"",""0.672"",""0.768""]","[1,0,1,1]",0,43,43,43,1,1,1,,,0,FALSE,2.5099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.103"",""0.162"",""0.672"",""0.068""]","[1,1,1,0]",0,44,44,44,1,1,1,,,0,FALSE,2.4023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.066"",""0.511"",""0.881"",""0.957""]","[0,1,1,1]",0,45,45,45,1,0,0,,,0,FALSE,2.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.322"",""0.511"",""0.709"",""0.957""]","[1,1,0,1]",0,46,46,46,1,0,0,,,0,FALSE,0.5549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.029"",""0.407"",""0.256"",""0.822""]","[1,1,0,1]",0,47,47,47,1,1,0,,,0,FALSE,0.6117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.103"",""0.162"",""0.672"",""0.242""]","[1,1,1,0]",0,48,48,48,1,1,1,,,0,FALSE,2.7399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.198"",""0.721"",""0.621"",""0.922""]","[1,0,1,1]",0,49,49,49,1,0,1,,,0,FALSE,0.8874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.029"",""0.064"",""0.557"",""0.822""]","[1,0,1,1]",0,50,50,50,1,1,0,,,0,FALSE,1.4474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.029"",""0.407"",""0.068"",""0.822""]","[1,1,0,1]",0,51,51,51,1,1,0,,,0,FALSE,0.4253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.198"",""0.471"",""0.709"",""0.922""]","[1,1,0,1]",0,52,52,52,1,0,1,,,0,FALSE,0.9318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.256"",""0.511"",""0.881"",""0.957""]","[0,1,1,1]",0,53,53,53,1,0,0,,,0,FALSE,0.8547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.103"",""0.242"",""0.672"",""0.768""]","[1,0,1,1]",0,54,54,54,1,1,1,,,0,FALSE,1.6093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.066"",""0.407"",""0.557"",""0.822""]","[0,1,1,1]",0,55,55,55,1,1,0,,,0,FALSE,0.6321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.322"",""0.511"",""0.881"",""0.066""]","[1,1,1,0]",0,56,56,56,1,0,0,,,0,FALSE,0.7643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.322"",""0.511"",""0.256"",""0.957""]","[1,1,0,1]",0,57,57,57,1,0,0,,,0,FALSE,0.7561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.267"",""0.471"",""0.621"",""0.922""]","[0,1,1,1]",0,58,58,58,1,0,1,,,0,FALSE,3.3429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.029"",""0.407"",""0.557"",""0.261""]","[1,1,1,0]",0,59,59,59,1,1,0,,,0,FALSE,0.7274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.322"",""0.064"",""0.881"",""0.957""]","[1,0,1,1]",0,60,60,60,1,0,0,,,0,FALSE,0.6255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.357"",""0.162"",""0.672"",""0.768""]","[0,1,1,1]",0,61,61,61,1,1,1,,,0,FALSE,3.3049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.198"",""0.471"",""0.621"",""0.721""]","[1,1,1,0]",0,62,62,62,1,0,1,,,0,FALSE,0.9387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.103"",""0.162"",""0.256"",""0.768""]","[1,1,0,1]",0,63,63,63,1,1,1,,,0,FALSE,1.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0, ,,0,4.758873457,238.7519,0,1,1,1,1,2,2,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,  ,,0,8.237985009,243.392,0,1,1,1,1,2,2,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,  ,,0,3.105434303,246.3725,0,1,1,1,1,2,2,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,2,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,space,20.1387,l,1,"[""0.029"",""0.407"",""0.066"",""0.822""]","[1,1,0,1]",0,0,0,0,1,1,0,,,0,FALSE,3.0205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.029"",""0.407"",""0.557"",""0.261""]","[1,1,1,0]",0,1,1,1,1,1,0,,,0,FALSE,2.0162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.267"",""0.471"",""0.621"",""0.922""]","[0,1,1,1]",0,2,2,2,1,0,1,,,0,FALSE,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.198"",""0.471"",""0.709"",""0.922""]","[1,1,0,1]",0,3,3,3,1,0,1,,,0,FALSE,0.9298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.322"",""0.511"",""0.881"",""0.709""]","[1,1,1,0]",0,4,4,4,1,0,0,,,0,FALSE,1.6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.029"",""0.357"",""0.557"",""0.822""]","[1,0,1,1]",0,5,5,5,1,1,0,,,0,FALSE,0.9862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.198"",""0.471"",""0.621"",""0.064""]","[1,1,1,0]",0,6,6,6,1,0,1,,,0,FALSE,1.5798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.103"",""0.162"",""0.267"",""0.768""]","[1,1,0,1]",0,7,7,7,1,1,1,,,0,FALSE,1.3731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.198"",""0.357"",""0.621"",""0.922""]","[1,0,1,1]",0,8,8,8,1,0,1,,,0,FALSE,1.0445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.322"",""0.511"",""0.267"",""0.957""]","[1,1,0,1]",0,9,9,9,1,0,0,,,0,FALSE,2.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.103"",""0.357"",""0.672"",""0.768""]","[1,0,1,1]",0,10,10,10,1,1,1,,,0,FALSE,1.9205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.256"",""0.407"",""0.557"",""0.822""]","[0,1,1,1]",0,11,11,11,1,1,0,,,0,FALSE,1.1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.256"",""0.511"",""0.881"",""0.957""]","[0,1,1,1]",0,12,12,12,1,0,0,,,0,FALSE,2.7751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.709"",""0.162"",""0.672"",""0.768""]","[0,1,1,1]",0,13,13,13,1,1,1,,,0,FALSE,3.1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.322"",""0.357"",""0.881"",""0.957""]","[1,0,1,1]",0,14,14,14,1,0,0,,,0,FALSE,1.3861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.103"",""0.162"",""0.672"",""0.253""]","[1,1,1,0]",0,15,15,15,1,1,1,,,0,FALSE,1.2973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.103"",""0.162"",""0.672"",""0.068""]","[1,1,1,0]",0,16,16,16,1,1,1,,,0,FALSE,1.5458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.029"",""0.407"",""0.242"",""0.822""]","[1,1,0,1]",0,17,17,17,1,1,0,,,0,FALSE,1.0607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.322"",""0.511"",""0.256"",""0.957""]","[1,1,0,1]",0,18,18,18,1,0,0,,,0,FALSE,3.8257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.029"",""0.357"",""0.557"",""0.822""]","[1,0,1,1]",0,19,19,19,1,1,0,,,0,FALSE,0.9603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.103"",""0.162"",""0.242"",""0.768""]","[1,1,0,1]",0,20,20,20,1,1,1,,,0,FALSE,1.2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.103"",""0.253"",""0.672"",""0.768""]","[1,0,1,1]",0,21,21,21,1,1,1,,,0,FALSE,4.1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,,0,"[""0.029"",""0.407"",""0.557"",""0.253""]","[1,1,1,0]",0,22,22,22,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.198"",""0.267"",""0.621"",""0.922""]","[1,0,1,1]",0,23,23,23,1,0,1,,,0,FALSE,6.9803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.068"",""0.471"",""0.621"",""0.922""]","[0,1,1,1]",0,24,24,24,1,0,1,,,0,FALSE,2.5758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.322"",""0.511"",""0.881"",""0.068""]","[1,1,1,0]",0,25,25,25,1,0,0,,,0,FALSE,1.5323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.322"",""0.256"",""0.881"",""0.957""]","[1,0,1,1]",0,26,26,26,1,0,0,,,0,FALSE,1.3378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.068"",""0.407"",""0.557"",""0.822""]","[0,1,1,1]",0,27,27,27,1,1,0,,,0,FALSE,1.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.357"",""0.511"",""0.881"",""0.957""]","[0,1,1,1]",0,28,28,28,1,0,0,,,0,FALSE,0.6514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.198"",""0.471"",""0.621"",""0.242""]","[1,1,1,0]",0,29,29,29,1,0,1,,,0,FALSE,1.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.256"",""0.162"",""0.672"",""0.768""]","[0,1,1,1]",0,30,30,30,1,1,1,,,0,FALSE,1.0683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.198"",""0.471"",""0.721"",""0.922""]","[1,1,0,1]",0,31,31,31,1,0,1,,,0,FALSE,0.8864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.322"",""0.511"",""0.881"",""0.066""]","[1,1,1,0]",0,32,32,32,1,0,0,,,0,FALSE,1.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.253"",""0.511"",""0.881"",""0.957""]","[0,1,1,1]",0,33,33,33,1,0,0,,,0,FALSE,1.3427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.261"",""0.471"",""0.621"",""0.922""]","[0,1,1,1]",0,34,34,34,1,0,1,,,0,FALSE,3.2781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616934a454cf1f0e21721134,627c6f1cc925d19e815a9021,2022-05-12_04h25.15.596,classification_task,2021.2.3,Win32,59.89817311,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.029"",""0.066"",""0.557"",""0.822""]","[1,0,1,1]",0,35,35,35,1,1,0,,,0,FALSE,1.0566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
