usingWebGL,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,fbclid,signatures_friend,signatures_foe,band_ranges_top,band_ranges_bottom,formitemText,formtype,formundefined,formitemWidth,formindex,formresponse,formrt,key_resp_2.keys,key_resp_2.rt,tute_resp.keys,tute_resp.rt,tutorial.thisRepN,tutorial.thisTrialN,tutorial.thisN,tutorial.thisIndex,tutorial.ran,key_resp_4.keys,key_resp_4.rt,key_resp.keys,key_resp.corr,key_resp.rt,lines_presented,is_signal_presented,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,vessel,active_band,lines,is_signal,supported_pos,catch_trial,debrief_formindex,debrief_formitemText,debrief_formtype,debrief_formitemWidth,debrief_formresponse,debrief_formrt,phases.thisRepN,phases.thisTrialN,phases.thisN,phases.thisIndex,phases.ran,phases.order,phase,key_resp_3.keys,trustitemText,trusttype,trustitemWidth,trustindex,trustresponse,trustrt,support_status.thisRepN,support_status.thisTrialN,support_status.thisN,support_status.thisIndex,support_status.ran,support_status.order,key_resp_5.keys,key_resp_5.rt,globalClockTime,userAgent,manualCondition
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I trust the aid,,0.7,0,5,767.681,0,0,0,0,1,0,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I have confidence in the advice given by the aid,,0.7,0,5,768.349,0,0,0,0,1,0,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I can depend on the aid,,0.7,0,5,770.728,0,0,0,0,1,0,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I can rely on the aid to behave in consistent ways,,0.7,0,5,772.947,0,0,0,0,1,0,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I can rely on the aid to do its best every time I take its advice,,0.7,0,5,775.822,0,0,0,0,1,0,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On trials you completed with assistance from the aid, how frequently did you think the aid was correct?",,0.7,0,95%,,0,0,0,0,1,0,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On trials you completed without the aid, how frequently did you think you were correct?",,0.7,0,60%,,0,0,0,0,1,0,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.309,817.414,,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:99.0) Gecko/20100101 Firefox/99.0,
,5f1b26dbd5dc042c9aedb7a4,627c6f73986a5daaea217e24,2022-05-12_04h24.30.882,classification_task,2021.2.3,Linux x86_64,60.0240096,627c6715c52fd12f31907bcf,IwAR2HEi3r7XBa59ZzBcJLB7ilHWTCbLLOEnevQh77NKOYGdbTYyjltkCW8P8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FADING
